county,date,other,delta,omicron,epsilon,alpha,gamma,iota,beta,zeta,mu
Contra Costa,2022-02-04,5,1,23,0,0,0,0,0,0,0
Contra Costa,2022-02-05,0,0,17,0,0,0,0,0,0,0
Contra Costa,2022-02-06,4,1,27,0,0,0,0,0,0,0
Contra Costa,2022-02-07,12,1,70,0,0,0,0,0,0,0
Contra Costa,2022-02-08,7,0,68,0,0,0,0,0,0,0
Contra Costa,2022-02-09,5,0,48,0,0,0,0,0,0,0
Contra Costa,2022-02-10,3,0,38,0,0,0,0,0,0,0
Contra Costa,2022-02-11,2,0,52,0,0,0,0,0,0,0
Contra Costa,2022-02-12,5,0,42,0,0,0,0,0,0,0
Contra Costa,2022-02-13,9,0,43,0,0,0,0,0,0,0
Contra Costa,2022-02-14,10,0,63,0,0,0,0,0,0,0
Contra Costa,2022-02-15,9,0,47,0,0,0,0,0,0,0
Contra Costa,2022-02-16,10,0,53,0,0,0,0,0,0,0
Contra Costa,2022-02-17,8,0,22,0,0,0,0,0,0,0
Contra Costa,2022-02-18,7,0,26,0,0,0,0,0,0,0
Contra Costa,2022-02-19,5,0,16,0,0,0,0,0,0,0
Contra Costa,2022-02-20,2,0,19,0,0,0,0,0,0,0
Contra Costa,2022-02-21,2,0,20,0,0,0,0,0,0,0
Contra Costa,2022-02-22,8,0,43,0,0,0,0,0,0,0
Contra Costa,2022-02-23,6,0,31,0,0,0,0,0,0,0
Contra Costa,2022-02-24,4,0,22,0,0,0,0,0,0,0
Contra Costa,2022-02-25,7,0,24,0,0,0,0,0,0,0
Contra Costa,2022-02-26,2,0,22,0,0,0,0,0,0,0
Contra Costa,2022-02-27,1,0,7,0,0,0,0,0,0,0
Contra Costa,2022-02-28,4,0,19,0,0,0,0,0,0,0
Contra Costa,2022-03-01,5,0,18,0,0,0,0,0,0,0
Contra Costa,2022-03-02,8,0,22,0,0,0,0,0,0,0
Contra Costa,2022-03-03,8,0,25,0,0,0,0,0,0,0
Contra Costa,2022-03-04,3,0,15,0,0,0,0,0,0,0
Contra Costa,2022-03-05,4,0,12,0,0,0,0,0,0,0
Contra Costa,2022-03-06,1,0,7,0,0,0,0,0,0,0
Contra Costa,2022-03-07,5,0,9,0,0,0,0,0,0,0
Contra Costa,2022-03-08,3,0,23,0,0,0,0,0,0,0
Contra Costa,2022-03-09,4,0,13,0,0,0,0,0,0,0
Contra Costa,2022-03-10,6,0,18,0,0,0,0,0,0,0
Contra Costa,2022-03-11,3,0,10,0,0,0,0,0,0,0
Contra Costa,2022-03-12,0,0,2,0,0,0,0,0,0,0
Contra Costa,2022-03-13,0,0,12,0,0,0,0,0,0,0
Contra Costa,2022-03-14,10,0,14,0,0,0,0,0,0,0
Contra Costa,2022-03-15,3,0,11,0,0,0,0,0,0,0
Contra Costa,2022-03-16,2,0,20,0,0,0,0,0,0,0
Contra Costa,2022-03-17,2,0,10,0,0,0,0,0,0,0
Contra Costa,2022-03-18,2,0,9,0,0,0,0,0,0,0
Contra Costa,2022-03-19,3,0,9,0,0,0,0,0,0,0
Contra Costa,2022-03-20,1,0,7,0,0,0,0,0,0,0
Contra Costa,2022-03-21,7,0,16,0,0,0,0,0,0,0
Contra Costa,2022-03-22,1,0,20,0,0,0,0,0,0,0
Contra Costa,2022-03-23,1,0,16,0,0,0,0,0,0,0
Contra Costa,2022-03-24,6,0,15,0,0,0,0,0,0,0
Contra Costa,2022-03-25,4,0,10,0,0,0,0,0,0,0
Contra Costa,2022-03-26,0,0,8,0,0,0,0,0,0,0
Contra Costa,2022-03-27,1,0,13,0,0,0,0,0,0,0
Contra Costa,2022-03-28,3,0,14,0,0,0,0,0,0,0
Contra Costa,2022-03-29,0,0,11,0,0,0,0,0,0,0
Contra Costa,2022-03-30,1,0,8,0,0,0,0,0,0,0
Contra Costa,2022-03-31,1,0,12,0,0,0,0,0,0,0
Contra Costa,2022-04-01,4,0,12,0,0,0,0,0,0,0
Contra Costa,2022-04-02,3,0,6,0,0,0,0,0,0,0
Contra Costa,2022-04-03,0,0,8,0,0,0,0,0,0,0
Contra Costa,2022-04-04,3,0,12,0,0,0,0,0,0,0
Contra Costa,2022-04-05,2,0,7,0,0,0,0,0,0,0
Contra Costa,2022-04-06,1,0,19,0,0,0,0,0,0,0
Contra Costa,2022-04-07,4,0,11,0,0,0,0,0,0,0
Contra Costa,2022-04-08,4,0,14,0,0,0,0,0,0,0
Contra Costa,2022-04-09,1,0,2,0,0,0,0,0,0,0
Contra Costa,2022-04-10,0,0,3,0,0,0,0,0,0,0
Contra Costa,2022-04-11,8,0,21,0,0,0,0,0,0,0
Contra Costa,2022-04-12,5,0,12,0,0,0,0,0,0,0
Contra Costa,2022-04-15,0,0,1,0,0,0,0,0,0,0
Contra Costa,2022-04-16,0,0,1,0,0,0,0,0,0,0
Contra Costa,2022-04-18,1,0,0,0,0,0,0,0,0,0
Contra Costa,2022-04-19,0,0,1,0,0,0,0,0,0,0
Del Norte,2021-12-04,0,1,0,0,0,0,0,0,0,0
Del Norte,2021-12-13,0,1,0,0,0,0,0,0,0,0
Del Norte,2021-12-14,0,2,0,0,0,0,0,0,0,0
Del Norte,2022-01-03,0,0,1,0,0,0,0,0,0,0
Del Norte,2022-01-04,0,0,3,0,0,0,0,0,0,0
Del Norte,2022-01-08,0,1,0,0,0,0,0,0,0,0
Del Norte,2022-01-20,0,0,0,0,1,0,0,0,0,0
Del Norte,2022-01-27,0,1,3,0,0,0,0,0,0,0
Del Norte,2022-01-28,0,0,2,0,0,0,0,0,0,0
Del Norte,2022-02-01,0,0,1,0,0,0,0,0,0,0
Del Norte,2022-02-02,1,0,1,0,0,0,0,0,0,0
Del Norte,2022-02-06,1,0,0,0,0,0,0,0,0,0
Del Norte,2022-02-08,0,0,2,0,0,0,0,0,0,0
Del Norte,2022-02-09,0,0,1,0,0,0,0,0,0,0
Del Norte,2022-02-10,0,0,2,0,0,0,0,0,0,0
Del Norte,2022-02-11,0,0,1,0,0,0,0,0,0,0
Del Norte,2022-02-12,1,0,1,0,0,0,0,0,0,0
Del Norte,2022-02-14,0,0,3,0,0,0,0,0,0,0
Del Norte,2022-02-16,0,0,1,0,0,0,0,0,0,0
Del Norte,2022-02-17,0,0,4,0,0,0,0,0,0,0
Del Norte,2022-02-19,0,0,1,0,0,0,0,0,0,0
Del Norte,2022-02-22,0,0,1,0,0,0,0,0,0,0
Del Norte,2022-02-24,0,0,2,0,0,0,0,0,0,0
Del Norte,2022-02-25,0,0,1,0,0,0,0,0,0,0
Del Norte,2022-02-26,0,0,1,0,0,0,0,0,0,0
Del Norte,2022-02-28,0,0,1,0,0,0,0,0,0,0
Del Norte,2022-03-03,0,0,1,0,0,0,0,0,0,0
Del Norte,2022-03-08,0,0,1,0,0,0,0,0,0,0
Del Norte,2022-03-10,0,0,2,0,0,0,0,0,0,0
Del Norte,2022-03-11,0,0,1,0,0,0,0,0,0,0
Del Norte,2022-03-15,0,0,1,0,0,0,0,0,0,0
Del Norte,2022-03-24,0,0,1,0,0,0,0,0,0,0
El Dorado,2021-12-02,0,2,0,0,0,0,0,0,0,0
El Dorado,2021-12-03,0,7,0,0,0,0,0,0,0,0
El Dorado,2021-12-04,0,2,0,0,0,0,0,0,0,0
El Dorado,2021-12-06,0,2,0,0,0,0,0,0,0,0
El Dorado,2021-12-07,0,5,0,0,0,0,0,0,0,0
El Dorado,2021-12-08,0,4,0,0,0,0,0,0,0,0
El Dorado,2021-12-09,0,8,0,0,0,0,0,0,0,0
El Dorado,2021-12-10,0,4,0,0,0,0,0,0,0,0
El Dorado,2021-12-12,0,3,0,0,0,0,0,0,0,0
El Dorado,2021-12-13,1,2,0,0,0,0,0,0,0,0
El Dorado,2021-12-14,0,5,1,0,0,0,0,0,0,0
El Dorado,2021-12-15,0,1,0,0,0,0,0,0,0,0
El Dorado,2021-12-16,0,1,0,0,0,0,0,0,0,0
El Dorado,2021-12-17,1,4,1,0,0,0,0,0,0,0
El Dorado,2021-12-18,0,0,1,0,0,0,0,0,0,0
El Dorado,2021-12-19,0,1,0,0,0,0,0,0,0,0
El Dorado,2021-12-20,0,2,5,0,0,0,0,0,0,0
El Dorado,2021-12-21,0,1,1,0,0,0,0,0,0,0
El Dorado,2021-12-22,0,1,0,0,0,0,0,0,0,0
El Dorado,2021-12-23,0,1,1,0,0,0,0,0,0,0
El Dorado,2021-12-27,0,1,1,0,0,0,0,0,0,0
El Dorado,2021-12-28,0,0,1,0,0,0,0,0,0,0
El Dorado,2021-12-29,0,4,8,0,0,0,0,0,0,0
El Dorado,2021-12-30,0,0,8,1,0,0,0,0,0,0
El Dorado,2022-01-03,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-01-04,0,0,3,0,0,0,0,0,0,0
El Dorado,2022-01-05,1,0,1,0,0,0,0,0,0,0
El Dorado,2022-01-06,0,2,7,1,0,0,0,0,0,0
El Dorado,2022-01-07,1,1,4,1,0,0,0,0,0,0
El Dorado,2022-01-08,0,0,7,0,0,0,0,0,0,0
El Dorado,2022-01-09,0,0,2,0,0,0,0,0,0,0
El Dorado,2022-01-10,1,0,4,0,0,0,0,0,0,0
El Dorado,2022-01-11,0,0,3,1,0,0,0,0,0,0
El Dorado,2022-01-12,3,0,4,0,0,0,0,0,0,0
El Dorado,2022-01-13,0,0,1,1,0,0,0,0,0,0
El Dorado,2022-01-15,1,0,0,0,0,0,0,0,0,0
El Dorado,2022-01-17,0,1,1,0,0,0,0,0,0,0
El Dorado,2022-01-18,1,2,2,1,0,0,0,0,0,0
El Dorado,2022-01-19,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-01-20,0,1,0,0,0,0,0,0,0,0
El Dorado,2022-01-21,1,1,4,0,1,0,0,0,0,0
El Dorado,2022-01-22,0,0,2,0,0,0,0,0,0,0
El Dorado,2022-01-23,0,0,3,0,0,0,0,0,0,0
El Dorado,2022-01-25,1,0,1,0,0,0,0,0,0,0
El Dorado,2022-01-26,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-01-27,1,0,3,0,0,0,0,0,0,0
El Dorado,2022-01-28,2,0,4,0,0,0,0,0,0,0
El Dorado,2022-01-30,0,0,2,0,0,0,0,0,0,0
El Dorado,2022-01-31,3,0,8,0,0,0,0,0,0,0
El Dorado,2022-02-01,1,0,7,0,0,0,0,0,0,0
El Dorado,2022-02-02,1,0,9,0,0,0,0,0,0,0
El Dorado,2022-02-03,1,0,1,0,0,0,0,0,0,0
El Dorado,2022-02-05,1,0,1,0,0,0,0,0,0,0
El Dorado,2022-02-06,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-02-07,4,0,6,0,0,0,0,0,0,0
El Dorado,2022-02-08,0,0,5,0,0,0,0,0,0,0
El Dorado,2022-02-09,0,1,4,0,0,0,0,0,0,0
El Dorado,2022-02-10,1,0,4,0,0,0,0,0,0,0
El Dorado,2022-02-11,0,0,4,0,0,0,0,0,0,0
El Dorado,2022-02-12,0,0,4,0,0,0,0,0,0,0
El Dorado,2022-02-13,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-02-14,0,0,2,0,0,0,0,0,0,0
El Dorado,2022-02-15,0,0,3,0,0,0,0,0,0,0
El Dorado,2022-02-16,2,0,8,0,0,0,0,0,0,0
El Dorado,2022-02-17,0,0,2,0,0,0,0,0,0,0
El Dorado,2022-02-18,0,0,4,0,0,0,0,0,0,0
El Dorado,2022-02-19,0,0,2,0,0,0,0,0,0,0
El Dorado,2022-02-20,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-02-21,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-02-23,1,0,4,0,0,0,0,0,0,0
El Dorado,2022-02-24,0,0,5,0,0,0,0,0,0,0
El Dorado,2022-02-25,0,0,3,0,0,0,0,0,0,0
El Dorado,2022-02-26,1,0,2,0,0,0,0,0,0,0
El Dorado,2022-02-27,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-02-28,0,0,8,0,0,0,0,0,0,0
El Dorado,2022-03-01,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-03-03,0,0,2,0,0,0,0,0,0,0
El Dorado,2022-03-04,1,0,3,0,0,0,0,0,0,0
El Dorado,2022-03-07,1,0,1,0,0,0,0,0,0,0
El Dorado,2022-03-09,0,0,2,0,0,0,0,0,0,0
El Dorado,2022-03-11,1,0,2,0,0,0,0,0,0,0
El Dorado,2022-03-14,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-03-15,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-03-16,0,0,2,0,0,0,0,0,0,0
El Dorado,2022-03-19,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-03-20,0,0,2,0,0,0,0,0,0,0
El Dorado,2022-03-22,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-03-25,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-03-27,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-03-28,0,0,3,0,0,0,0,0,0,0
El Dorado,2022-03-31,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-04-01,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-04-04,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-04-06,0,0,2,0,0,0,0,0,0,0
El Dorado,2022-04-09,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-04-11,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-04-18,0,0,1,0,0,0,0,0,0,0
Fresno,2021-12-01,3,28,0,0,0,0,0,0,0,0
Fresno,2021-12-02,6,14,0,0,0,0,0,0,0,0
Fresno,2021-12-03,1,28,0,0,0,0,0,0,0,0
Fresno,2021-12-04,5,22,0,0,0,0,0,0,0,0
Fresno,2021-12-05,1,9,0,0,0,0,0,0,0,0
Fresno,2021-12-06,4,30,0,0,0,0,0,0,0,0
Fresno,2021-12-07,19,42,0,0,0,0,0,0,0,0
Fresno,2021-12-08,1,14,0,0,0,0,0,0,0,0
Fresno,2021-12-09,1,19,1,0,0,0,0,0,0,0
Fresno,2021-12-10,4,18,1,0,0,0,0,0,0,0
Fresno,2021-12-11,1,16,0,0,0,0,0,0,0,0
Fresno,2021-12-12,0,5,1,0,0,0,0,0,0,0
Fresno,2021-12-13,5,27,0,0,0,0,0,0,0,0
Fresno,2021-12-14,3,26,3,0,0,0,0,0,0,0
Fresno,2021-12-15,6,18,3,0,0,0,0,0,0,0
Fresno,2021-12-16,0,5,1,0,0,0,0,0,0,0
Fresno,2021-12-17,0,8,1,0,0,0,0,0,0,0
Fresno,2021-12-18,1,4,1,0,0,0,0,0,0,0
Fresno,2021-12-19,0,2,0,0,0,0,0,0,0,0
Fresno,2021-12-20,5,10,0,0,0,0,0,0,0,0
Fresno,2021-12-21,1,16,12,0,0,0,0,0,0,0
Fresno,2021-12-22,4,13,7,0,0,0,0,0,0,0
Fresno,2021-12-23,1,5,4,0,0,0,0,0,0,0
Fresno,2021-12-24,0,2,1,0,0,0,0,0,0,0
Fresno,2021-12-25,0,1,0,0,0,0,0,0,0,0
Fresno,2021-12-26,0,0,2,0,0,0,0,0,0,0
Fresno,2021-12-27,2,2,11,0,0,0,0,0,0,0
Fresno,2021-12-28,7,5,16,0,0,0,0,0,0,0
Fresno,2021-12-29,3,6,32,0,0,0,0,0,0,0
Fresno,2021-12-30,3,3,18,0,0,0,0,0,0,0
Fresno,2021-12-31,0,2,0,1,0,0,0,0,0,0
Fresno,2022-01-02,3,1,3,0,0,0,0,0,0,0
Fresno,2022-01-03,6,0,32,1,1,0,0,0,0,0
Fresno,2022-01-04,5,7,18,5,0,0,1,0,0,0
Fresno,2022-01-05,6,2,12,0,0,0,0,0,0,0
Fresno,2022-01-06,5,3,14,2,1,0,0,0,0,0
Fresno,2022-01-07,7,2,6,1,0,0,0,0,0,0
Fresno,2022-01-08,5,4,7,2,0,0,0,0,0,0
Fresno,2022-01-09,1,0,2,0,0,0,0,0,0,0
Fresno,2022-01-10,12,4,31,2,0,0,0,0,0,0
Fresno,2022-01-11,11,1,23,1,0,0,0,0,0,0
Fresno,2022-01-12,7,0,33,3,0,0,0,0,0,0
Fresno,2022-01-13,6,3,13,2,0,0,0,0,0,0
Fresno,2022-01-14,9,2,26,2,0,0,0,0,0,0
Fresno,2022-01-15,6,1,15,0,0,0,0,0,0,0
Fresno,2022-01-16,1,1,5,0,0,0,0,0,0,0
Fresno,2022-01-17,3,1,18,1,0,0,1,0,0,0
Fresno,2022-01-18,10,10,66,0,0,0,0,0,0,0
Fresno,2022-01-19,11,6,35,2,0,0,0,0,0,0
Fresno,2022-01-20,15,3,26,1,0,0,0,0,0,0
Fresno,2022-01-21,6,1,27,2,0,0,0,0,0,0
Fresno,2022-01-22,5,1,16,0,0,0,0,0,0,0
Fresno,2022-01-23,2,0,8,0,0,0,0,0,0,0
Fresno,2022-01-24,4,3,28,0,0,0,0,0,0,0
Fresno,2022-01-25,16,3,40,0,0,0,0,0,0,0
Fresno,2022-01-26,14,5,20,3,0,0,0,0,0,0
Fresno,2022-01-27,4,2,41,0,0,0,0,0,0,0
Fresno,2022-01-28,8,1,25,0,0,0,0,0,0,0
Fresno,2022-01-29,7,1,21,0,0,0,0,0,0,0
Fresno,2022-01-30,1,0,26,0,0,0,0,0,0,0
Fresno,2022-01-31,7,0,147,0,0,0,0,0,0,0
Fresno,2022-02-01,24,3,205,0,0,0,0,0,0,0
Fresno,2022-02-02,23,0,156,0,0,0,0,0,0,0
Fresno,2022-02-03,9,2,43,1,0,0,0,0,0,0
Fresno,2022-02-04,1,0,31,0,0,0,0,0,0,0
Fresno,2022-02-05,8,1,31,0,0,0,0,0,0,0
Fresno,2022-02-06,5,1,36,0,0,0,0,0,0,0
Fresno,2022-02-07,8,2,103,2,0,0,0,0,0,0
Fresno,2022-02-08,44,2,128,1,0,0,0,0,0,0
Fresno,2022-02-09,19,0,82,0,1,0,0,0,0,0
Fresno,2022-02-10,4,2,78,1,0,0,0,0,0,0
Fresno,2022-02-11,7,0,88,0,0,0,0,0,0,0
Fresno,2022-02-12,5,0,55,0,0,0,0,0,0,0
Fresno,2022-02-13,3,0,17,0,0,0,0,0,0,0
Fresno,2022-02-14,10,0,88,0,0,0,0,0,0,0
Fresno,2022-02-15,17,0,79,0,0,0,0,0,0,0
Fresno,2022-02-16,16,0,72,0,0,0,0,0,0,0
Fresno,2022-02-17,3,0,46,0,0,0,0,0,0,0
Fresno,2022-02-18,12,0,29,0,0,0,0,0,0,0
Fresno,2022-02-19,2,0,12,0,0,0,0,0,0,0
Fresno,2022-02-20,1,0,19,0,0,0,0,0,0,0
Fresno,2022-02-21,4,0,17,0,0,0,0,0,0,0
Fresno,2022-02-22,7,0,58,0,0,0,0,0,0,0
Fresno,2022-02-23,14,0,33,0,0,0,0,0,0,0
Fresno,2022-02-24,3,0,44,0,0,0,0,0,0,0
Fresno,2022-02-25,2,0,45,0,0,0,0,0,0,0
Fresno,2022-02-26,0,0,12,0,0,0,0,0,0,0
Fresno,2022-02-27,0,0,11,0,0,0,0,0,0,0
Fresno,2022-02-28,3,0,13,0,0,0,0,0,0,0
Fresno,2022-03-01,7,0,28,0,0,0,0,0,0,0
Fresno,2022-03-02,6,0,17,0,0,0,0,0,0,0
Fresno,2022-03-03,7,0,23,0,0,0,0,0,0,0
Fresno,2022-03-04,4,0,23,0,0,0,0,0,0,0
Fresno,2022-03-05,2,0,8,0,0,0,0,0,0,0
Fresno,2022-03-06,1,0,4,0,0,0,0,0,0,0
Fresno,2022-03-07,5,0,14,0,0,0,0,0,0,0
Fresno,2022-03-08,3,0,17,0,0,0,0,0,0,0
Fresno,2022-03-09,3,0,18,0,0,0,0,0,0,0
Fresno,2022-03-10,2,0,10,0,0,0,0,0,0,0
Fresno,2022-03-11,2,0,14,0,0,0,0,0,0,0
Fresno,2022-03-12,4,0,8,0,0,0,0,0,0,0
Fresno,2022-03-13,0,0,5,0,0,0,0,0,0,0
Fresno,2022-03-14,0,0,11,0,0,0,0,0,0,0
Fresno,2022-03-15,3,1,6,0,0,0,0,0,0,0
Fresno,2022-03-16,1,0,4,0,0,0,0,0,0,0
Fresno,2022-03-17,0,0,4,0,0,0,0,0,0,0
Fresno,2022-03-18,2,0,8,0,0,0,0,0,0,0
Fresno,2022-03-19,0,0,6,0,0,0,0,0,0,0
Fresno,2022-03-20,0,0,5,0,0,0,0,0,0,0
Fresno,2022-03-21,3,0,16,0,0,0,0,0,0,0
Fresno,2022-03-22,1,0,13,0,0,0,0,0,0,0
Fresno,2022-03-23,0,0,2,0,0,0,0,0,0,0
Fresno,2022-03-24,1,0,1,0,0,0,0,0,0,0
Fresno,2022-03-25,0,0,5,0,0,0,0,0,0,0
Fresno,2022-03-26,0,0,3,0,0,0,0,0,0,0
Fresno,2022-03-27,0,0,2,0,0,0,0,0,0,0
Fresno,2022-03-28,0,0,5,0,0,0,0,0,0,0
Fresno,2022-03-29,2,0,2,0,0,0,0,0,0,0
Fresno,2022-03-31,0,0,2,0,0,0,0,0,0,0
Fresno,2022-04-01,0,0,2,0,0,0,0,0,0,0
Fresno,2022-04-02,1,0,2,0,0,0,0,0,0,0
Fresno,2022-04-03,0,0,1,0,0,0,0,0,0,0
Fresno,2022-04-04,0,0,2,0,0,0,0,0,0,0
Fresno,2022-04-05,0,0,3,0,0,0,0,0,0,0
Fresno,2022-04-06,0,0,3,0,0,0,0,0,0,0
Fresno,2022-04-07,0,0,1,0,0,0,0,0,0,0
Fresno,2022-04-08,0,0,2,0,0,0,0,0,0,0
Fresno,2022-04-09,2,0,1,0,0,0,0,0,0,0
Fresno,2022-04-11,0,0,3,0,0,0,0,0,0,0
Fresno,2022-04-14,0,0,1,0,0,0,0,0,0,0
Glenn,2021-12-01,0,1,0,0,0,0,0,0,0,0
Glenn,2021-12-02,0,6,0,0,0,0,0,0,0,0
Glenn,2021-12-04,0,1,0,0,0,0,0,0,0,0
Glenn,2021-12-14,0,2,0,0,0,0,0,0,0,0
Glenn,2021-12-15,0,1,0,0,0,0,0,0,0,0
Glenn,2021-12-18,0,2,0,0,0,0,0,0,0,0
Glenn,2021-12-19,1,1,0,0,0,0,0,0,0,0
Glenn,2021-12-29,0,1,0,0,0,0,0,0,0,0
Glenn,2022-01-04,0,0,2,0,0,0,0,0,0,0
Glenn,2022-01-05,0,1,1,0,0,0,0,0,0,0
Glenn,2022-01-07,0,1,0,0,0,0,0,0,0,0
Glenn,2022-01-21,0,0,2,0,0,0,0,0,0,0
Glenn,2022-01-23,0,0,2,0,0,0,0,0,0,0
Glenn,2022-01-24,2,0,2,0,0,0,0,0,0,0
Glenn,2022-01-25,1,0,1,0,0,0,0,0,0,0
Glenn,2022-01-28,0,0,5,0,0,0,0,0,0,0
Glenn,2022-01-31,0,0,3,0,0,0,0,0,0,0
Glenn,2022-02-01,0,0,7,0,0,0,0,0,0,0
Glenn,2022-02-02,1,0,4,0,0,0,0,0,0,0
Glenn,2022-02-03,1,0,1,0,0,0,0,0,0,0
Glenn,2022-02-04,0,0,1,0,0,0,0,0,0,0
Glenn,2022-02-07,0,0,3,0,0,0,0,0,0,0
Glenn,2022-02-09,0,0,5,0,0,0,0,0,0,0
Glenn,2022-02-10,0,0,2,0,0,0,0,0,0,0
Glenn,2022-02-14,0,0,3,0,0,0,0,0,0,0
Glenn,2022-02-15,0,0,5,0,0,0,0,0,0,0
Glenn,2022-02-16,0,0,1,0,0,0,0,0,0,0
Glenn,2022-02-20,0,0,1,0,0,0,0,0,0,0
Glenn,2022-02-22,0,0,3,0,0,0,0,0,0,0
Glenn,2022-02-26,0,0,2,0,0,0,0,0,0,0
Glenn,2022-02-28,0,0,1,0,0,0,0,0,0,0
Glenn,2022-03-01,0,0,1,0,0,0,0,0,0,0
Glenn,2022-03-03,1,0,3,0,0,0,0,0,0,0
Glenn,2022-03-16,0,0,1,0,0,0,0,0,0,0
Glenn,2022-03-22,0,0,1,0,0,0,0,0,0,0
Glenn,2022-03-26,0,0,1,0,0,0,0,0,0,0
Humboldt,2021-12-01,0,7,0,0,0,0,0,0,0,0
Humboldt,2021-12-02,0,7,0,0,0,0,0,0,0,0
Humboldt,2021-12-03,1,2,0,0,0,0,0,0,0,0
Humboldt,2021-12-04,0,5,0,0,0,0,0,0,0,0
Humboldt,2021-12-05,0,2,0,0,0,0,0,0,0,0
Humboldt,2021-12-06,1,12,0,0,0,0,0,0,0,0
Humboldt,2021-12-07,0,7,0,0,0,0,0,0,0,0
Humboldt,2021-12-08,0,1,0,0,0,0,0,0,0,0
Humboldt,2021-12-09,0,1,1,0,0,0,0,0,0,0
Humboldt,2021-12-10,0,11,0,0,0,0,0,0,0,0
Humboldt,2021-12-11,0,4,0,0,0,0,0,0,0,0
Humboldt,2021-12-12,0,8,0,0,0,0,0,0,0,0
Humboldt,2021-12-13,0,13,0,0,0,0,0,0,0,0
Humboldt,2021-12-14,0,10,0,0,0,0,0,0,0,0
Humboldt,2021-12-15,0,4,0,0,0,0,0,0,0,0
Humboldt,2021-12-16,0,1,1,0,0,0,0,0,0,0
Humboldt,2021-12-17,0,4,0,0,0,0,0,0,0,0
Humboldt,2021-12-18,0,2,1,0,0,0,0,0,0,0
Humboldt,2021-12-19,0,2,0,0,0,0,0,0,0,0
Humboldt,2021-12-20,0,5,1,0,0,0,0,0,0,0
Humboldt,2021-12-21,1,3,1,0,0,0,0,0,0,0
Humboldt,2021-12-22,0,3,2,0,0,0,0,0,0,0
Humboldt,2021-12-23,0,2,3,0,0,0,0,0,0,0
Humboldt,2021-12-26,0,2,3,0,0,0,0,0,0,0
Humboldt,2021-12-27,1,0,1,0,0,0,0,0,0,0
Humboldt,2021-12-28,1,1,0,0,0,0,0,0,0,0
Humboldt,2021-12-29,0,2,0,0,0,0,0,0,0,0
Humboldt,2021-12-30,2,0,9,0,0,0,0,0,0,0
Humboldt,2021-12-31,0,0,1,0,0,0,0,0,0,0
Humboldt,2022-01-02,0,0,3,0,0,0,0,0,0,0
Humboldt,2022-01-03,1,0,17,0,0,0,0,0,0,0
Humboldt,2022-01-04,0,0,2,0,0,0,0,0,0,0
Humboldt,2022-01-05,1,2,3,0,0,0,0,0,0,0
Humboldt,2022-01-06,1,2,1,0,0,0,0,0,0,0
Humboldt,2022-01-07,1,0,3,0,0,0,0,0,0,0
Humboldt,2022-01-08,2,0,1,0,0,0,0,0,0,0
Humboldt,2022-01-09,0,0,24,0,0,0,0,0,0,0
Humboldt,2022-01-10,3,0,1,0,0,0,0,0,0,0
Humboldt,2022-01-11,1,0,5,0,0,0,0,0,0,0
Humboldt,2022-01-12,1,0,1,0,0,0,0,0,0,0
Humboldt,2022-01-13,1,0,0,0,0,0,0,0,0,0
Humboldt,2022-01-15,0,1,0,0,0,0,0,0,0,0
Humboldt,2022-01-18,1,0,1,0,0,0,0,0,0,0
Humboldt,2022-01-19,0,0,1,0,0,0,0,0,0,0
Humboldt,2022-01-20,0,1,0,0,0,0,0,0,0,0
Humboldt,2022-01-23,0,1,1,0,0,0,0,0,0,0
Humboldt,2022-01-24,2,0,1,0,0,0,0,0,0,0
Humboldt,2022-01-25,1,0,1,0,0,0,0,0,0,0
Humboldt,2022-01-26,1,0,2,0,0,0,0,0,0,0
Humboldt,2022-01-27,1,0,1,0,0,0,0,0,0,0
Humboldt,2022-01-28,1,0,16,0,0,0,0,0,0,0
Humboldt,2022-01-30,0,1,1,0,0,0,0,0,0,0
Humboldt,2022-01-31,3,1,21,0,0,0,0,0,0,0
Humboldt,2022-02-01,1,1,28,0,0,0,0,0,0,0
Humboldt,2022-02-02,1,0,23,0,0,0,0,0,0,0
Humboldt,2022-02-03,3,0,8,0,0,0,0,0,0,0
Humboldt,2022-02-04,0,1,4,0,0,0,0,0,0,0
Humboldt,2022-02-05,0,1,4,0,0,0,0,0,0,0
